AWAY_TEAM,HOME_TEAM,WEEK,SLOT,NETWORK,QUAL_POINTS
MIN,GB,11,SUNN,NBC,8
MIN,GB,11,THUN,NFL,8
MIN,GB,12,MON1,ESP,8
MIN,GB,12,SUNN,NBC,8
MIN,GB,12,THUN,NBC,8
MIN,GB,13,MON1,ESP,8
MIN,GB,13,SUNN,NBC,8
MIN,GB,13,THUN,NFL,8
MIN,GB,14,MON1,ESP,8
MIN,GB,14,SUNN,NBC,8
MIN,GB,14,THUN,NFL,8
MIN,GB,15,MON1,ESP,8
MIN,GB,15,SUNN,NBC,8
MIN,GB,15,THUN,NFL,8
MIN,GB,16,MON1,ESP,8
MIN,GB,16,SATL,NFL,8
MIN,GB,16,SUNN,NBC,8
MIN,GB,16,THUN,NFL,8
MIN,GB,1,SUND,FOX,6
MIN,GB,2,SUND,FOX,6
MIN,GB,3,SUND,FOX,6
MIN,GB,4,SUND,FOX,6
MIN,GB,5,SUND,FOX,6
MIN,GB,6,SUND,FOX,6
MIN,GB,7,SUND,FOX,6
MIN,GB,8,SUND,FOX,6
MIN,GB,9,SUND,FOX,6
MIN,GB,10,SUND,FOX,6
MIN,GB,11,SUND,FOX,6
MIN,GB,12,SUND,FOX,6
MIN,GB,13,SUND,FOX,6
MIN,GB,14,SUND,FOX,6
MIN,GB,15,SUND,FOX,6
MIN,GB,16,SUND,FOX,6
MIN,GB,1,SUNE,FOX,4
MIN,GB,1,SUNL,FOX,4
MIN,GB,2,SUNE,FOX,4
MIN,GB,2,SUNL,FOX,4
MIN,GB,3,SUNE,FOX,4
MIN,GB,3,SUNL,FOX,4
MIN,GB,4,SUNE,FOX,4
MIN,GB,4,SUNL,FOX,4
MIN,GB,5,SUNE,FOX,4
MIN,GB,5,SUNL,FOX,4
MIN,GB,6,SUNE,FOX,4
MIN,GB,6,SUNL,FOX,4
MIN,GB,7,SUNE,FOX,4
MIN,GB,7,SUNL,FOX,4
MIN,GB,8,SUNE,FOX,4
MIN,GB,8,SUNL,FOX,4
MIN,GB,9,SUNE,FOX,4
MIN,GB,9,SUNL,FOX,4
MIN,GB,10,SUNE,FOX,4
MIN,GB,10,SUNL,FOX,4
MIN,GB,11,SUNE,FOX,4
MIN,GB,11,SUNL,FOX,4
MIN,GB,12,SUNE,FOX,4
MIN,GB,12,SUNL,FOX,4
MIN,GB,13,SUNE,FOX,4
MIN,GB,13,SUNL,FOX,4
MIN,GB,14,SUNE,FOX,4
MIN,GB,14,SUNL,FOX,4
MIN,GB,15,SUNE,FOX,4
MIN,GB,15,SUNL,FOX,4
MIN,GB,16,SUNE,FOX,4
MIN,GB,16,SUNL,FOX,4
MIN,GB,16,SATE,NFL,6
MIN,GB,17,SUNE,FOX,4
MIN,GB,17,SUNL,FOX,4
MIN,GB,17,SUND,FOX,6
MIN,LAR,1,SUNL,FOX,1
MIN,LAR,2,SUNL,FOX,1
MIN,LAR,3,SUNL,FOX,1
MIN,LAR,4,SUNL,FOX,1
MIN,LAR,5,SUNL,FOX,1
MIN,LAR,6,SUNL,FOX,1
MIN,LAR,7,SUNL,FOX,1
MIN,LAR,8,SUNL,FOX,1
MIN,LAR,9,SUNL,FOX,1
MIN,LAR,10,SUNL,FOX,1
MIN,LAR,11,SUNL,FOX,1
MIN,LAR,12,SUNL,FOX,1
MIN,LAR,13,SUNL,FOX,1
MIN,LAR,14,SUNL,FOX,1
MIN,LAR,15,SUNL,FOX,1
MIN,LAR,16,SUNL,FOX,1
MIN,NE,1,MON1,ESP,8
MIN,NE,1,MON2,ESP,8
MIN,NE,1,SUNN,NBC,8
MIN,NE,1,THUN,NBC,8
MIN,NE,2,MON1,ESP,8
MIN,NE,2,SUNN,NBC,8
MIN,NE,2,THUN,CBS,8
MIN,NE,3,MON1,ESP,8
MIN,NE,3,SUNN,NBC,8
MIN,NE,3,THUN,CBS,8
MIN,NE,4,MON1,ESP,8
MIN,NE,4,SUNN,NBC,8
MIN,NE,4,THUN,CBS,8
MIN,NE,5,MON1,ESP,8
MIN,NE,5,SUNN,NBC,8
MIN,NE,5,THUN,CBS,8
MIN,NE,6,MON1,ESP,8
MIN,NE,6,SUNN,NBC,8
MIN,NE,6,THUN,CBS,8
MIN,NE,7,MON1,ESP,8
MIN,NE,7,SUNN,NBC,8
MIN,NE,7,THUN,CBS,8
MIN,NE,8,MON1,ESP,8
MIN,NE,8,SUNN,NBC,8
MIN,NE,8,THUN,CBS,8
MIN,NE,9,MON1,ESP,8
MIN,NE,9,SUNN,NBC,8
MIN,NE,9,THUN,CBS,8
MIN,NE,10,MON1,ESP,8
MIN,NE,10,SUNN,NBC,8
MIN,NE,10,THUN,NFL,8
MIN,NE,11,MON1,ESP,8
MIN,NE,11,SUNN,NBC,8
MIN,NE,11,THUN,NFL,8
MIN,NE,12,MON1,ESP,8
MIN,NE,12,SUNN,NBC,8
MIN,NE,12,THUN,NBC,8
MIN,NE,13,MON1,ESP,8
MIN,NE,13,SUNN,NBC,8
MIN,NE,13,THUN,NFL,8
MIN,NE,14,MON1,ESP,8
MIN,NE,14,SUNN,NBC,8
MIN,NE,14,THUN,NFL,8
MIN,NE,15,MON1,ESP,8
MIN,NE,15,SUNN,NBC,8
MIN,NE,15,THUN,NFL,8
MIN,NE,16,MON1,ESP,8
MIN,NE,16,SATL,NFL,8
MIN,NE,16,SUNN,NBC,8
MIN,NE,16,THUN,NFL,8
MIN,NE,1,SUND,FOX,6
MIN,NE,2,SUND,FOX,6
MIN,NE,3,SUND,FOX,6
MIN,NE,4,SUND,FOX,6
MIN,NE,5,SUND,FOX,6
MIN,NE,6,SUND,FOX,6
MIN,NE,7,SUND,FOX,6
MIN,NE,8,SUND,FOX,6
MIN,NE,9,SUND,FOX,6
MIN,NE,10,SUND,FOX,6
MIN,NE,11,SUND,FOX,6
MIN,NE,12,SUND,FOX,6
MIN,NE,13,SUND,FOX,6
MIN,NE,14,SUND,FOX,6
MIN,NE,15,SUND,FOX,6
MIN,NE,16,SUND,FOX,6
MIN,NE,1,SUNE,FOX,4
MIN,NE,1,SUNL,FOX,4
MIN,NE,2,SUNE,FOX,4
MIN,NE,2,SUNL,FOX,4
MIN,NE,3,SUNE,FOX,4
MIN,NE,3,SUNL,FOX,4
MIN,NE,4,SUNE,FOX,4
MIN,NE,4,SUNL,FOX,4
MIN,NE,5,SUNE,FOX,4
MIN,NE,5,SUNL,FOX,4
MIN,NE,6,SUNE,FOX,4
MIN,NE,6,SUNL,FOX,4
MIN,NE,7,SUNE,FOX,4
MIN,NE,7,SUNL,FOX,4
MIN,NE,8,SUNE,FOX,4
MIN,NE,8,SUNL,FOX,4
MIN,NE,9,SUNE,FOX,4
MIN,NE,9,SUNL,FOX,4
MIN,NE,10,SUNE,FOX,4
MIN,NE,10,SUNL,FOX,4
MIN,NE,11,SUNE,FOX,4
MIN,NE,11,SUNL,FOX,4
MIN,NE,12,SUNE,FOX,4
MIN,NE,12,SUNL,FOX,4
MIN,NE,13,SUNE,FOX,4
MIN,NE,13,SUNL,FOX,4
MIN,NE,14,SUNE,FOX,4
MIN,NE,14,SUNL,FOX,4
MIN,NE,15,SUNE,FOX,4
MIN,NE,15,SUNL,FOX,4
MIN,NE,16,SUNE,FOX,4
MIN,NE,16,SUNL,FOX,4
MIN,NE,16,SATE,NFL,6
MIN,NYJ,1,SUNE,FOX,2
MIN,NYJ,1,SUNL,FOX,2
MIN,NYJ,2,SUNE,FOX,2
MIN,NYJ,2,SUNL,FOX,2
MIN,NYJ,3,SUNE,FOX,2
MIN,NYJ,3,SUNL,FOX,2
MIN,NYJ,4,SUNE,FOX,2
MIN,NYJ,4,SUNL,FOX,2
MIN,NYJ,5,SUNE,FOX,2
MIN,NYJ,5,SUNL,FOX,2
MIN,NYJ,6,SUNE,FOX,2
MIN,NYJ,6,SUNL,FOX,2
MIN,NYJ,7,SUNE,FOX,2
MIN,NYJ,7,SUNL,FOX,2
MIN,NYJ,8,SUNE,FOX,2
MIN,NYJ,8,SUNL,FOX,2
MIN,NYJ,9,SUNE,FOX,2
MIN,NYJ,9,SUNL,FOX,2
MIN,NYJ,10,SUNE,FOX,2
MIN,NYJ,10,SUNL,FOX,2
MIN,NYJ,11,SUNE,FOX,2
MIN,NYJ,11,SUNL,FOX,2
MIN,NYJ,12,SUNE,FOX,2
MIN,NYJ,12,SUNL,FOX,2
MIN,NYJ,13,SUNE,FOX,2
MIN,NYJ,13,SUNL,FOX,2
MIN,NYJ,14,SUNE,FOX,2
MIN,NYJ,14,SUNL,FOX,2
MIN,NYJ,15,SUNE,FOX,2
MIN,NYJ,15,SUNL,FOX,2
MIN,NYJ,16,SUNE,FOX,2
MIN,NYJ,16,SUNL,FOX,2
MIN,PHI,1,SUND,FOX,4.5
MIN,PHI,2,SUND,FOX,4.5
MIN,PHI,3,SUND,FOX,4.5
MIN,PHI,4,SUND,FOX,4.5
MIN,PHI,5,SUND,FOX,4.5
MIN,PHI,6,SUND,FOX,4.5
MIN,PHI,7,SUND,FOX,4.5
MIN,PHI,8,SUND,FOX,4.5
MIN,PHI,9,SUND,FOX,4.5
MIN,PHI,10,SUND,FOX,4.5
MIN,PHI,11,SUND,FOX,4.5
MIN,PHI,12,SUND,FOX,4.5
MIN,PHI,13,SUND,FOX,4.5
MIN,PHI,14,SUND,FOX,4.5
MIN,PHI,15,SUND,FOX,4.5
MIN,PHI,16,SUND,FOX,4.5
MIN,PHI,1,SUNE,FOX,3
MIN,PHI,1,SUNL,FOX,3
MIN,PHI,2,SUNE,FOX,3
MIN,PHI,2,SUNL,FOX,3
MIN,PHI,3,SUNE,FOX,3
MIN,PHI,3,SUNL,FOX,3
MIN,PHI,4,SUNE,FOX,3
MIN,PHI,4,SUNL,FOX,3
MIN,PHI,5,SUNE,FOX,3
MIN,PHI,5,SUNL,FOX,3
MIN,PHI,6,SUNE,FOX,3
MIN,PHI,6,SUNL,FOX,3
MIN,PHI,7,SUNE,FOX,3
MIN,PHI,7,SUNL,FOX,3
MIN,PHI,8,SUNE,FOX,3
MIN,PHI,8,SUNL,FOX,3
MIN,PHI,9,SUNE,FOX,3
MIN,PHI,9,SUNL,FOX,3
MIN,PHI,10,SUNE,FOX,3
MIN,PHI,10,SUNL,FOX,3
MIN,PHI,11,SUNE,FOX,3
MIN,PHI,11,SUNL,FOX,3
MIN,PHI,12,SUNE,FOX,3
MIN,PHI,12,SUNL,FOX,3
MIN,PHI,13,SUNE,FOX,3
MIN,PHI,13,SUNL,FOX,3
MIN,PHI,14,SUNE,FOX,3
MIN,PHI,14,SUNL,FOX,3
MIN,PHI,15,SUNE,FOX,3
MIN,PHI,15,SUNL,FOX,3
MIN,PHI,16,SUNE,FOX,3
MIN,PHI,16,SUNL,FOX,3
MIN,PHI,16,SATE,NFL,4.5
MIN,SEA,1,MON1,ESP,8
MIN,SEA,1,MON2,ESP,8
MIN,SEA,1,SUNN,NBC,8
MIN,SEA,1,THUN,NBC,8
MIN,SEA,2,MON1,ESP,8
MIN,SEA,2,SUNN,NBC,8
MIN,SEA,2,THUN,CBS,8
MIN,SEA,3,MON1,ESP,8
MIN,SEA,3,SUNN,NBC,8
MIN,SEA,3,THUN,CBS,8
MIN,SEA,4,MON1,ESP,8
MIN,SEA,4,SUNN,NBC,8
MIN,SEA,4,THUN,CBS,8
MIN,SEA,5,MON1,ESP,8
MIN,SEA,5,SUNN,NBC,8
MIN,SEA,5,THUN,CBS,8
MIN,SEA,6,MON1,ESP,8
MIN,SEA,6,SUNN,NBC,8
MIN,SEA,6,THUN,CBS,8
MIN,SEA,7,MON1,ESP,8
MIN,SEA,7,SUNN,NBC,8
MIN,SEA,7,THUN,CBS,8
MIN,SEA,8,MON1,ESP,8
MIN,SEA,8,SUNN,NBC,8
MIN,SEA,8,THUN,CBS,8
MIN,SEA,9,MON1,ESP,8
MIN,SEA,9,SUNN,NBC,8
MIN,SEA,9,THUN,CBS,8
MIN,SEA,10,MON1,ESP,8
MIN,SEA,10,SUNN,NBC,8
MIN,SEA,10,THUN,NFL,8
MIN,SEA,11,MON1,ESP,8
MIN,SEA,11,SUNN,NBC,8
MIN,SEA,11,THUN,NFL,8
MIN,SEA,12,MON1,ESP,8
MIN,SEA,12,SUNN,NBC,8
MIN,SEA,12,THUN,NBC,8
MIN,SEA,13,MON1,ESP,8
MIN,SEA,13,SUNN,NBC,8
MIN,SEA,13,THUN,NFL,8
MIN,SEA,14,MON1,ESP,8
MIN,SEA,14,SUNN,NBC,8
MIN,SEA,14,THUN,NFL,8
MIN,SEA,15,MON1,ESP,8
MIN,SEA,15,SUNN,NBC,8
MIN,SEA,15,THUN,NFL,8
MIN,SEA,16,MON1,ESP,8
MIN,SEA,16,SATL,NFL,8
MIN,SEA,16,SUNN,NBC,8
MIN,SEA,16,THUN,NFL,8
MIN,SEA,1,SUND,FOX,6
MIN,SEA,2,SUND,FOX,6
MIN,SEA,3,SUND,FOX,6
MIN,SEA,4,SUND,FOX,6
MIN,SEA,5,SUND,FOX,6
MIN,SEA,6,SUND,FOX,6
MIN,SEA,7,SUND,FOX,6
MIN,SEA,8,SUND,FOX,6
MIN,SEA,9,SUND,FOX,6
MIN,SEA,10,SUND,FOX,6
MIN,SEA,11,SUND,FOX,6
MIN,SEA,12,SUND,FOX,6
MIN,SEA,13,SUND,FOX,6
MIN,SEA,14,SUND,FOX,6
MIN,SEA,15,SUND,FOX,6
MIN,SEA,16,SUND,FOX,6
MIN,SEA,1,SUNL,FOX,4
MIN,SEA,2,SUNL,FOX,4
MIN,SEA,3,SUNL,FOX,4
MIN,SEA,4,SUNL,FOX,4
MIN,SEA,5,SUNL,FOX,4
MIN,SEA,6,SUNL,FOX,4
MIN,SEA,7,SUNL,FOX,4
MIN,SEA,8,SUNL,FOX,4
MIN,SEA,9,SUNL,FOX,4
MIN,SEA,10,SUNL,FOX,4
MIN,SEA,11,SUNL,FOX,4
MIN,SEA,12,SUNL,FOX,4
MIN,SEA,13,SUNL,FOX,4
MIN,SEA,14,SUNL,FOX,4
MIN,SEA,15,SUNL,FOX,4
MIN,SEA,16,SUNL,FOX,4
MIN,SEA,16,SATE,NFL,6
NE,BUF,1,MON1,ESP,8
NE,BUF,1,MON2,ESP,8
NE,BUF,1,SUNN,NBC,8
NE,BUF,1,THUN,NBC,8
NE,BUF,2,MON1,ESP,8
NE,BUF,2,SUNN,NBC,8
NE,BUF,2,THUN,CBS,8
NE,BUF,3,MON1,ESP,8
NE,BUF,3,SUNN,NBC,8
NE,BUF,3,THUN,CBS,8
NE,BUF,4,MON1,ESP,8
NE,BUF,4,SUNN,NBC,8
NE,BUF,4,THUN,CBS,8
NE,BUF,5,MON1,ESP,8
NE,BUF,5,SUNN,NBC,8
NE,BUF,5,THUN,CBS,8
NE,BUF,6,MON1,ESP,8
NE,BUF,6,SUNN,NBC,8
NE,BUF,6,THUN,CBS,8
NE,BUF,7,MON1,ESP,8
NE,BUF,7,SUNN,NBC,8
NE,BUF,7,THUN,CBS,8
NE,BUF,8,MON1,ESP,8
NE,BUF,8,SUNN,NBC,8
NE,BUF,8,THUN,CBS,8
NE,BUF,9,MON1,ESP,8
NE,BUF,9,SUNN,NBC,8
NE,BUF,9,THUN,CBS,8
NE,BUF,10,MON1,ESP,8
NE,BUF,10,SUNN,NBC,8
NE,BUF,10,THUN,NFL,8
NE,BUF,11,MON1,ESP,8
NE,BUF,11,SUNN,NBC,8
NE,BUF,11,THUN,NFL,8
NE,BUF,12,MON1,ESP,8
NE,BUF,12,SUNN,NBC,8
NE,BUF,12,THUN,NBC,8
NE,BUF,13,MON1,ESP,8
NE,BUF,13,SUNN,NBC,8
NE,BUF,13,THUN,NFL,8
NE,BUF,14,MON1,ESP,8
NE,BUF,14,SUNN,NBC,8
NE,BUF,14,THUN,NFL,8
NE,BUF,15,MON1,ESP,8
NE,BUF,15,SUNN,NBC,8
NE,BUF,15,THUN,NFL,8
NE,BUF,16,MON1,ESP,8
NE,BUF,16,SATL,NFL,8
NE,BUF,16,SUNN,NBC,8
NE,BUF,16,THUN,NFL,8
NE,BUF,1,SUND,CBS,6
NE,BUF,2,SUND,CBS,6
NE,BUF,3,SUND,CBS,6
NE,BUF,4,SUND,CBS,6
NE,BUF,5,SUND,CBS,6
NE,BUF,6,SUND,CBS,6
NE,BUF,7,SUND,CBS,6
NE,BUF,8,SUND,CBS,6
NE,BUF,9,SUND,CBS,6
NE,BUF,10,SUND,CBS,6
NE,BUF,11,SUND,CBS,6
NE,BUF,12,SUND,CBS,6
NE,BUF,13,SUND,CBS,6
NE,BUF,14,SUND,CBS,6
NE,BUF,15,SUND,CBS,6
NE,BUF,16,SUND,CBS,6
NE,BUF,1,SUNE,CBS,4
NE,BUF,1,SUNL,CBS,4
NE,BUF,2,SUNE,CBS,4
NE,BUF,2,SUNL,CBS,4
NE,BUF,3,SUNE,CBS,4
NE,BUF,3,SUNL,CBS,4
NE,BUF,4,SUNE,CBS,4
NE,BUF,4,SUNL,CBS,4
NE,BUF,5,SUNE,CBS,4
NE,BUF,5,SUNL,CBS,4
NE,BUF,6,SUNE,CBS,4
NE,BUF,6,SUNL,CBS,4
NE,BUF,7,SUNE,CBS,4
NE,BUF,7,SUNL,CBS,4
NE,BUF,8,SUNE,CBS,4
NE,BUF,8,SUNL,CBS,4
NE,BUF,9,SUNE,CBS,4
NE,BUF,9,SUNL,CBS,4
NE,BUF,10,SUNE,CBS,4
NE,BUF,10,SUNL,CBS,4
NE,BUF,11,SUNE,CBS,4
NE,BUF,11,SUNL,CBS,4
NE,BUF,12,SUNE,CBS,4
NE,BUF,12,SUNL,CBS,4
NE,BUF,13,SUNE,CBS,4
NE,BUF,13,SUNL,CBS,4
NE,BUF,14,SUNE,CBS,4
NE,BUF,14,SUNL,CBS,4
NE,BUF,15,SUNE,CBS,4
NE,BUF,15,SUNL,CBS,4
NE,BUF,16,SUNE,CBS,4
NE,BUF,16,SUNL,CBS,4
NE,BUF,16,SATE,NFL,6
NE,BUF,17,SUNE,CBS,4
NE,BUF,17,SUNL,CBS,4
NE,BUF,17,SUND,CBS,6
NE,CHI,1,MON1,ESP,12
NE,CHI,1,MON2,ESP,12
NE,CHI,1,SUNN,NBC,12
NE,CHI,1,THUN,NBC,12
NE,CHI,2,MON1,ESP,12
NE,CHI,2,SUNN,NBC,12
NE,CHI,2,THUN,CBS,12
NE,CHI,3,MON1,ESP,12
NE,CHI,3,SUNN,NBC,12
NE,CHI,3,THUN,CBS,12
NE,CHI,4,MON1,ESP,12
NE,CHI,4,SUNN,NBC,12
NE,CHI,4,THUN,CBS,12
NE,CHI,5,MON1,ESP,12
NE,CHI,5,SUNN,NBC,12
NE,CHI,5,THUN,CBS,12
NE,CHI,6,MON1,ESP,12
NE,CHI,6,SUNN,NBC,12
NE,CHI,6,THUN,CBS,12
NE,CHI,7,MON1,ESP,12
NE,CHI,7,SUNN,NBC,12
NE,CHI,7,THUN,CBS,12
NE,CHI,8,MON1,ESP,12
NE,CHI,8,SUNN,NBC,12
NE,CHI,8,THUN,CBS,12
NE,CHI,9,MON1,ESP,12
NE,CHI,9,SUNN,NBC,12
NE,CHI,9,THUN,CBS,12
NE,CHI,10,MON1,ESP,12
NE,CHI,10,SUNN,NBC,12
NE,CHI,10,THUN,NFL,12
NE,CHI,11,MON1,ESP,12
NE,CHI,11,SUNN,NBC,12
NE,CHI,11,THUN,NFL,12
NE,CHI,12,MON1,ESP,12
NE,CHI,12,SUNN,NBC,12
NE,CHI,12,THUN,NBC,12
NE,CHI,13,MON1,ESP,12
NE,CHI,13,SUNN,NBC,12
NE,CHI,13,THUN,NFL,12
NE,CHI,14,MON1,ESP,12
NE,CHI,14,SUNN,NBC,12
NE,CHI,14,THUN,NFL,12
NE,CHI,15,MON1,ESP,12
NE,CHI,15,SUNN,NBC,12
NE,CHI,15,THUN,NFL,12
NE,CHI,16,MON1,ESP,12
NE,CHI,16,SATL,NFL,12
NE,CHI,16,SUNN,NBC,12
NE,CHI,16,THUN,NFL,12
NE,CHI,1,SUND,CBS,9
NE,CHI,2,SUND,CBS,9
NE,CHI,3,SUND,CBS,9
NE,CHI,4,SUND,CBS,9
NE,CHI,5,SUND,CBS,9
NE,CHI,6,SUND,CBS,9
NE,CHI,7,SUND,CBS,9
NE,CHI,8,SUND,CBS,9
NE,CHI,9,SUND,CBS,9
NE,CHI,10,SUND,CBS,9
NE,CHI,11,SUND,CBS,9
NE,CHI,12,SUND,CBS,9
NE,CHI,13,SUND,CBS,9
NE,CHI,14,SUND,CBS,9
NE,CHI,15,SUND,CBS,9
NE,CHI,16,SUND,CBS,9
NE,CHI,1,SUNE,CBS,6
NE,CHI,1,SUNL,CBS,6
NE,CHI,2,SUNE,CBS,6
NE,CHI,2,SUNL,CBS,6
NE,CHI,3,SUNE,CBS,6
NE,CHI,3,SUNL,CBS,6
NE,CHI,4,SUNE,CBS,6
NE,CHI,4,SUNL,CBS,6
NE,CHI,5,SUNE,CBS,6
NE,CHI,5,SUNL,CBS,6
NE,CHI,6,SUNE,CBS,6
NE,CHI,6,SUNL,CBS,6
NE,CHI,7,SUNE,CBS,6
NE,CHI,7,SUNL,CBS,6
NE,CHI,8,SUNE,CBS,6
NE,CHI,8,SUNL,CBS,6
NE,CHI,9,SUNE,CBS,6
NE,CHI,9,SUNL,CBS,6
NE,CHI,10,SUNE,CBS,6
NE,CHI,10,SUNL,CBS,6
NE,CHI,11,SUNE,CBS,6
NE,CHI,11,SUNL,CBS,6
NE,CHI,12,SUNE,CBS,6
NE,CHI,12,SUNL,CBS,6
NE,CHI,13,SUNE,CBS,6
NE,CHI,13,SUNL,CBS,6
NE,CHI,14,SUNE,CBS,6
NE,CHI,14,SUNL,CBS,6
NE,CHI,15,SUNE,CBS,6
NE,CHI,15,SUNL,CBS,6
NE,CHI,16,SUNE,CBS,6
NE,CHI,16,SUNL,CBS,6
NE,CHI,16,SATE,NFL,9
NE,DET,1,MON1,ESP,8
NE,DET,1,MON2,ESP,8
NE,DET,1,SUNN,NBC,8
NE,DET,1,THUN,NBC,8
NE,DET,2,MON1,ESP,8
NE,DET,2,SUNN,NBC,8
NE,DET,2,THUN,CBS,8
NE,DET,3,MON1,ESP,8
NE,DET,3,SUNN,NBC,8
NE,DET,3,THUN,CBS,8
NE,DET,4,MON1,ESP,8
NE,DET,4,SUNN,NBC,8
NE,DET,4,THUN,CBS,8
NE,DET,5,MON1,ESP,8
NE,DET,5,SUNN,NBC,8
NE,DET,5,THUN,CBS,8
NE,DET,6,MON1,ESP,8
NE,DET,6,SUNN,NBC,8
NE,DET,6,THUN,CBS,8
NE,DET,7,MON1,ESP,8
NE,DET,7,SUNN,NBC,8
NE,DET,7,THUN,CBS,8
NE,DET,8,MON1,ESP,8
NE,DET,8,SUNN,NBC,8
NE,DET,8,THUN,CBS,8
NE,DET,9,MON1,ESP,8
NE,DET,9,SUNN,NBC,8
NE,DET,9,THUN,CBS,8
NE,DET,10,MON1,ESP,8
NE,DET,10,SUNN,NBC,8
NE,DET,10,THUN,NFL,8
NE,DET,11,MON1,ESP,8
NE,DET,11,SUNN,NBC,8
NE,DET,11,THUN,NFL,8
NE,DET,12,MON1,ESP,8
NE,DET,12,SUNN,NBC,8
NE,DET,12,THUN,NBC,8
NE,DET,13,MON1,ESP,8
NE,DET,13,SUNN,NBC,8
NE,DET,13,THUN,NFL,8
NE,DET,14,MON1,ESP,8
NE,DET,14,SUNN,NBC,8
NE,DET,14,THUN,NFL,8
NE,DET,15,MON1,ESP,8
NE,DET,15,SUNN,NBC,8
NE,DET,15,THUN,NFL,8
NE,DET,16,MON1,ESP,8
NE,DET,16,SATL,NFL,8
NE,DET,16,SUNN,NBC,8
NE,DET,16,THUN,NFL,8
NE,DET,1,SUND,CBS,6
NE,DET,2,SUND,CBS,6
NE,DET,3,SUND,CBS,6
NE,DET,4,SUND,CBS,6
NE,DET,5,SUND,CBS,6
NE,DET,6,SUND,CBS,6
NE,DET,7,SUND,CBS,6
NE,DET,8,SUND,CBS,6
NE,DET,9,SUND,CBS,6
NE,DET,10,SUND,CBS,6
NE,DET,11,SUND,CBS,6
NE,DET,12,SUND,CBS,6
NE,DET,13,SUND,CBS,6
NE,DET,14,SUND,CBS,6
NE,DET,15,SUND,CBS,6
NE,DET,16,SUND,CBS,6
NE,DET,1,SUNE,CBS,4
NE,DET,1,SUNL,CBS,4
NE,DET,2,SUNE,CBS,4
NE,DET,2,SUNL,CBS,4
NE,DET,3,SUNE,CBS,4
NE,DET,3,SUNL,CBS,4
NE,DET,4,SUNE,CBS,4
NE,DET,4,SUNL,CBS,4
NE,DET,5,SUNE,CBS,4
NE,DET,5,SUNL,CBS,4
NE,DET,6,SUNE,CBS,4
NE,DET,6,SUNL,CBS,4
NE,DET,7,SUNE,CBS,4
NE,DET,7,SUNL,CBS,4
NE,DET,8,SUNE,CBS,4
NE,DET,8,SUNL,CBS,4
NE,DET,9,SUNE,CBS,4
NE,DET,9,SUNL,CBS,4
NE,DET,10,SUNE,CBS,4
NE,DET,10,SUNL,CBS,4
NE,DET,11,SUNE,CBS,4
NE,DET,11,SUNL,CBS,4
NE,DET,12,SUNE,CBS,4
NE,DET,12,SUNL,CBS,4
NE,DET,13,SUNE,CBS,4
NE,DET,13,SUNL,CBS,4
NE,DET,14,SUNE,CBS,4
NE,DET,14,SUNL,CBS,4
NE,DET,15,SUNE,CBS,4
NE,DET,15,SUNL,CBS,4
NE,DET,16,SUNE,CBS,4
NE,DET,16,SUNL,CBS,4
NE,DET,16,SATE,NFL,6
NE,DET,12,THUE,CBS,3
NE,JAC,1,SUND,CBS,4.5
NE,JAC,2,SUND,CBS,4.5
NE,JAC,3,SUND,CBS,4.5
NE,JAC,4,SUND,CBS,4.5
NE,JAC,5,SUND,CBS,4.5
NE,JAC,6,SUND,CBS,4.5
NE,JAC,7,SUND,CBS,4.5
NE,JAC,8,SUND,CBS,4.5
NE,JAC,9,SUND,CBS,4.5
NE,JAC,10,SUND,CBS,4.5
NE,JAC,11,SUND,CBS,4.5
NE,JAC,12,SUND,CBS,4.5
NE,JAC,13,SUND,CBS,4.5
NE,JAC,14,SUND,CBS,4.5
NE,JAC,15,SUND,CBS,4.5
NE,JAC,16,SUND,CBS,4.5
NE,JAC,1,SUNE,CBS,3
NE,JAC,1,SUNL,CBS,3
NE,JAC,2,SUNE,CBS,3
NE,JAC,2,SUNL,CBS,3
NE,JAC,3,SUNE,CBS,3
NE,JAC,3,SUNL,CBS,3
NE,JAC,4,SUNE,CBS,3
NE,JAC,4,SUNL,CBS,3
NE,JAC,5,SUNE,CBS,3
NE,JAC,5,SUNL,CBS,3
NE,JAC,6,SUNE,CBS,3
NE,JAC,6,SUNL,CBS,3
NE,JAC,7,SUNE,CBS,3
NE,JAC,7,SUNL,CBS,3
NE,JAC,8,SUNE,CBS,3
NE,JAC,8,SUNL,CBS,3
NE,JAC,9,SUNE,CBS,3
NE,JAC,9,SUNL,CBS,3
NE,JAC,10,SUNE,CBS,3
NE,JAC,10,SUNL,CBS,3
NE,JAC,11,SUNE,CBS,3
NE,JAC,11,SUNL,CBS,3
NE,JAC,12,SUNE,CBS,3
NE,JAC,12,SUNL,CBS,3
NE,JAC,13,SUNE,CBS,3
NE,JAC,13,SUNL,CBS,3
NE,JAC,14,SUNE,CBS,3
NE,JAC,14,SUNL,CBS,3
NE,JAC,15,SUNE,CBS,3
NE,JAC,15,SUNL,CBS,3
NE,JAC,16,SUNE,CBS,3
NE,JAC,16,SUNL,CBS,3
NE,JAC,16,SATE,NFL,4.5
NE,MIA,1,MON1,ESP,10
NE,MIA,1,MON2,ESP,10
NE,MIA,1,SUNN,NBC,10
NE,MIA,1,THUN,NBC,10
NE,MIA,2,MON1,ESP,10
NE,MIA,2,SUNN,NBC,10
